"""TOA5"",""SVRI_AB"",""CR1000"",""56897"",""CR1000.Std.29"",""CPU:SVRI_2018_AB.CR1"",""47300"",""RH_and_Refs_30min_AB"""
"""TIMESTAMP"",""RECORD"",""Batt_volt_Min"",""PTemp"",""Air_T_one_A_Avg"",""RH_one_A_Avg"",""Air_T_two_A_Avg"",""RH_two_A_Avg"",""Air_T_three_A_Avg"",""RH_three_A_Avg"",""Air_T_four_B_Avg"",""Air_Temp_four_B_Avg"",""Air_T_five_B_Avg"",""RH_five_B_Avg"",""Air_T_six_B_Avg"",""RH_six_B_Avg"""
"""TS"",""RN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""""
""""","""",""Min"",""Smp"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"",""Avg"""
"""2018-06-19 22:00:00"",308,12.65,22.98,-36.79355,2.821371,-36.13944,2.593793,-37.16909,3.161002,-40.62563,0.05532921,-39.97646,-0.004714487,-40.00705,-0.01395487"
"""2018-06-19 22:30:00"",309,12.64,21.53,-41.71706,-1.971758,-41.22746,-2.347504,-42.17971,-2.000536,-39.58232,0.2524771,-39.94945,-0.00441305,-40.00136,-0.01357989"
"""2018-06-19 23:00:00"",310,12.63,20.31,-45.87751,-6.217141,-45.25112,-6.57261,-46.26543,-6.05623,-38.76377,0.4038762,-39.92522,0,-40.00969,-0.01358198"
"""2018-06-19 23:30:00"",311,12.62,19.44,-49.25533,-9.631673,-48.58798,-10.08928,-49.65642,-9.475438,-38.07727,0.5298235,-39.89998,0.00086776,-40.01302,-0.01358231"
"""2018-06-20 00:00:00"",312,12.61,18.69,-51.67361,-11.88164,-51.03289,-12.4521,-52.0372,-11.91458,-37.58913,0.6178833,-39.8861,0.009620824,-40.01204,-0.01358234"
"""2018-06-20 00:30:00"",313,12.6,18.07,-54.09764,-14.2524,-53.45919,-14.89051,-54.4255,-14.34325,-37.10575,0.7029616,-39.86738,0.01252594,-40.01022,-0.01358234"
"""2018-06-20 01:00:00"",314,12.59,17.41,-58.68904,-18.69871,-58.04325,-19.51856,-58.89169,-19.01885,-36.18854,0.8626322,-39.83202,0.01358297,-40.00298,-0.01418667"
"""2018-06-20 01:30:00"",315,12.58,16.79,-62.70932,-22.77286,-62.11568,-23.41463,-62.92007,-23.12249,-35.40482,0.9954826,-39.80188,0.01358502,-40.00366,-0.02656631"
"""2018-06-20 02:00:00"",316,12.57,16.24,-65.63007,-25.666,-64.96598,-26.69036,-65.8652,-26.22879,-34.76354,1.113504,-39.77597,0.01000126,-40.01853,-0.02717336"
"""2018-06-20 02:30:00"",317,12.55,15.8,-68.38748,-28.44655,-67.74833,-29.44289,-68.52603,-28.81981,-34.21574,1.221654,-39.7571,0.002038036,-40.04521,-0.02958933"
"""2018-06-20 03:00:00"",318,12.54,15.48,-69.72508,-29.83197,-69.10673,-30.67644,-69.87254,-30.06151,-33.95105,1.271135,-39.74358,-0.01154891,-40.15847,-0.05948067"
"""2018-06-20 03:30:00"",319,12.53,15.21,-70.89616,-31.13692,-70.21855,-32.14832,-71.16836,-31.29242,-33.69048,1.321294,-39.73641,-0.0294384,-40.43089,-0.1209616"
"""2018-06-20 04:00:00"",320,12.53,14.97,-71.74456,-32.00554,-71.04256,-33.03868,-72.04298,-32.1476,-33.51004,1.355827,-39.72837,-0.04004377,-40.72554,-0.1888587"
"""2018-06-20 04:30:00"",321,12.53,14.78,-71.76252,-32.10782,-71.0149,-33.14975,-72.05687,-32.10711,-33.51717,1.354355,-39.72671,-0.03838314,-40.98324,-0.2466032"
"""2018-06-20 05:00:00"",322,12.51,14.66,-71.44643,-31.79215,-70.64839,-32.73539,-71.68307,-31.7278,-33.59703,1.341825,-39.72867,-0.05653683,-41.3085,-0.3216334"
"""2018-06-20 05:30:00"",323,12.51,14.44,-71.59673,-32.07748,-70.91402,-32.81336,-71.94662,-31.9824,-33.54087,1.350921,-39.72652,-0.06310385,-41.57355,-0.3826992"
"""2018-06-20 06:00:00"",324,12.5,14.23,-73.07699,-33.39726,-72.3736,-34.29377,-73.41783,-33.50362,-33.21848,1.41093,-39.70988,-0.06268869,-41.80446,-0.4325558"
"""2018-06-20 06:30:00"",325,12.5,14.18,-72.89636,-32.88115,-71.37407,-34.17177,-72.48844,-32.32234,-33.46759,1.362219,-39.72342,-0.07605008,-42.18141,-0.5187631"
"""2018-06-20 07:00:00"",326,12.5,14.56,-68.21121,-24.42757,-66.4052,-30.05588,-66.68724,-26.0616,-34.79002,1.11021,-39.77698,-0.1180183,-42.74189,-0.6500253"
"""2018-06-20 07:30:00"",327,12.5,16.04,-57.60519,-14.51397,-58.72147,-21.63316,-59.99937,-18.8635,-36.2183,0.8608095,-39.8362,-0.2029741,-43.60836,-0.8549595"
"""2018-06-20 08:00:00"",328,12.51,18.15,-50.50798,-8.223227,-52.58817,-14.75544,-54.21471,-13.61897,-37.24691,0.6852338,-39.87258,-0.3169902,-44.10672,-0.9904106"
"""2018-06-20 08:30:00"",329,12.53,20.61,-46.13728,-4.22734,-48.13966,-8.896287,-48.887,-8.351033,-38.29609,0.4981605,-39.90483,-0.3560521,-43.85833,-0.9438278"
"""2018-06-20 09:00:00"",330,12.52,23.15,-43.09864,-1.822092,-44.98713,-4.037035,-45.18166,-5.05945,-38.95732,0.379477,-39.92065,-0.3946057,-43.04144,-0.7741591"
"""2018-06-20 09:30:00"",331,12.52,25.46,-37.47303,3.763762,-39.1048,1.860469,-39.34605,0.4191829,-40.069,0.1671034,-39.94806,-0.3870057,-41.85794,-0.515672"
"""2018-06-20 10:00:00"",332,13.05,27.34,-33.79007,7.275003,-34.72252,6.813507,-35.12209,4.87953,-40.97168,0.008561892,-39.97134,-0.350384,-41.11135,-0.3305831"
"""2018-06-20 10:30:00"",333,13,29.02,-27.34487,14.2142,-28.10974,11.70722,-29.28603,10.68293,-42.13921,-0.2044958,-40.01286,-0.2990875,-40.7031,-0.2047599"
"""2018-06-20 11:00:00"",334,12.99,30.64,-22.84765,19.39532,-23.64212,15.12737,-24.84342,14.56708,-42.90878,-0.3441713,-40.03978,-0.2645707,-40.54834,-0.1509143"
"""2018-06-20 11:30:00"",335,13,31.83,-20.222,21.18716,-20.27188,19.11586,-21.64921,18.09381,-43.5884,-0.4603938,-40.06119,-0.2254278,-40.455,-0.1273616"
"""2018-06-20 12:00:00"",336,13.21,32.95,-16.50768,26.88515,-16.47751,22.72319,-17.69178,21.74969,-44.33178,-0.5995935,-40.08743,-0.1925752,-40.39676,-0.1068815"
"""2018-06-20 12:30:00"",337,13.26,33.73,-14.28765,27.40461,-13.5472,26.38391,-14.72149,25.17019,-45.05602,-0.7401127,-40.11599,-0.1552016,-40.3559,-0.1069479"
"""2018-06-20 13:00:00"",338,13.32,34.61,-10.00065,32.00124,-9.49506,29.79356,-10.74539,28.94355,-45.86568,-0.9023632,-40.14967,-0.1298461,-40.33266,-0.09701703"
"""2018-06-20 13:30:00"",339,13.4,35.28,-7.157715,34.77414,-6.634534,32.60344,-7.931537,32.01592,-46.52515,-1.035167,-40.17857,-0.1035732,-40.30303,-0.09497981"
"""2018-06-20 14:00:00"",340,13.57,36.24,-4.414208,36.88468,-3.645212,35.84936,-4.785911,35.17263,-47.20221,-1.165762,-40.20338,-0.08446406,-40.28999,-0.09497967"
"""2018-06-20 14:30:00"",341,12.94,37.02,-2.366229,39.30259,-1.542959,37.5821,-2.581818,37.36198,-47.67341,-1.259008,-40.22015,-0.06678729,-40.28448,-0.09938943"
"""2018-06-20 15:00:00"",342,12.86,37.48,-0.8475723,41.10173,0.02092616,38.86387,-1.105638,38.85038,-47.99559,-1.323798,-40.2327,-0.04948742,-40.27416,-0.1048922"
"""2018-06-20 15:30:00"",343,12.76,37.78,-0.4611709,40.78204,0.4462994,39.32659,-0.5974591,39.45753,-48.12449,-1.35052,-40.23726,-0.03218755,-40.24913,-0.1034977"
"""2018-06-20 16:00:00"",344,12.74,37.74,-1.909121,39.52055,-0.9222744,37.94935,-1.956761,38.11221,-47.83216,-1.291648,-40.2278,-0.02638324,-40.23677,-0.09693956"
"""2018-06-20 16:30:00"",345,12.73,37.57,-2.407538,38.33036,-1.380137,37.67843,-2.719312,37.5181,-47.70179,-1.266923,-40.22328,-0.02513946,-40.21811,-0.09452737"
"""2018-06-20 17:00:00"",346,12.72,36.85,-4.64902,35.84792,-3.436258,35.80447,-4.849684,35.55032,-47.27529,-1.179519,-40.20613,-0.02314187,-40.18977,-0.0815619"
"""2018-06-20 17:30:00"",347,12.71,36.28,-3.71886,36.5181,-2.51537,36.63829,-4.22964,36.53758,-47.49103,-1.226104,-40.22083,-0.02702397,-40.16678,-0.08122268"
"""2018-06-20 18:00:00"",348,12.71,35.8,-4.229677,35.8457,-2.8729,36.11684,-4.442892,36.35452,-47.45251,-1.223805,-40.22166,-0.0280793,-40.1468,-0.07262929"
"""2018-06-20 18:30:00"",349,12.71,35.16,-4.30732,35.23504,-2.974363,35.99812,-4.217164,36.17741,-47.41584,-1.219584,-40.22184,-0.02758933,-40.13327,-0.0644128"
"""2018-06-20 19:00:00"",350,12.72,33.92,-6.819178,32.81741,-5.485879,33.19473,-6.060884,33.35032,-46.81058,-1.099203,-40.19934,-0.02853165,-40.10674,-0.05563104"
"""2018-06-20 19:30:00"",351,12.69,32.55,-10.84176,28.49153,-9.452444,29.64766,-9.764895,29.49538,-45.98512,-0.936349,-40.16653,-0.03170059,-40.08477,-0.04858697"
"""2018-06-20 20:00:00"",352,12.68,30.43,-14.66611,24.47616,-13.55661,25.26299,-14.06261,25.6419,-45.16382,-0.7783015,-40.13609,-0.03113957,-40.05934,-0.03257208"
"""2018-06-20 20:30:00"",353,12.67,27.53,-22.33668,17.27743,-21.40105,17.91378,-22.34953,17.70719,-43.51566,-0.4610074,-40.07401,-0.0185127,-40.03359,-0.02775066"
"""2018-06-20 21:00:00"",354,12.66,24.3,-31.4596,8.535498,-30.72029,8.20289,-31.82916,8.438536,-41.68649,-0.1316204,-40.01331,-0.005732397,-40.01339,-0.02191183"
"""2018-06-20 21:30:00"",355,12.65,21.81,-38.77938,1.243365,-38.06664,0.7388645,-39.09024,1.180717,-40.22647,0.1270341,-39.96304,-0.006713402,-40.00539,-0.0135781"
"""2018-06-20 22:00:00"",356,12.64,20.08,-42.68922,-2.934977,-41.76934,-3.703771,-43.06332,-2.638064,-39.45259,0.2759313,-39.94741,0,-40.00977,-0.01358151"
"""2018-06-20 22:30:00"",357,12.63,18.84,-46.82529,-6.97126,-46.08792,-7.709758,-47.27856,-7.140774,-38.54499,0.4419524,-39.91813,0.007885285,-40.00003,-0.01358228"
"""2018-06-20 23:00:00"",358,12.62,17.87,-51.6464,-11.85508,-50.75314,-12.44659,-51.90824,-11.60196,-37.65089,0.6030558,-39.89047,0.01358234,-40,-0.01358234"
"""2018-06-20 23:30:00"",359,12.62,17.09,-54.91893,-15.1109,-54.18755,-15.6508,-55.24761,-15.19695,-36.93571,0.7301019,-39.86262,0.01856412,-40,-0.01358321"
"""2018-06-21 00:00:00"",360,12.6,16.29,-58.46885,-18.52082,-57.71073,-19.82073,-58.81367,-19.08401,-36.17599,0.8619738,-39.83579,0.02717254,-40,-0.01358627"
"""2018-06-21 00:30:00"",361,12.59,15.7,-60.55087,-20.55027,-59.75883,-22.01131,-60.85212,-21.24686,-35.77021,0.9275703,-39.81839,0.01936132,-40.00585,-0.0135869"
"""2018-06-21 01:00:00"",362,12.58,15.19,-63.89726,-23.8979,-63.12125,-25.18549,-64.1211,-24.63284,-35.09417,1.050083,-39.78989,0.02151268,-40.0094,-0.01449275"
"""2018-06-21 01:30:00"",363,12.57,14.73,-66.4313,-26.42232,-65.65364,-27.87262,-66.68063,-27.16606,-34.55941,1.150626,-39.76751,0.0165308,-40.00883,-0.02694746"
"""2018-06-21 02:00:00"",364,12.56,14.28,-69.06476,-29.09865,-68.33015,-30.26362,-69.33578,-29.82031,-33.99543,1.259813,-39.748,0.01849335,-40.02838,-0.02800422"
"""2018-06-21 02:30:00"",365,12.55,13.85,-71.69319,-31.79242,-70.94701,-33.31008,-71.97444,-32.63934,-33.40021,1.372207,-39.72124,0.02075785,-40.06488,-0.03204257"
"""2018-06-21 03:00:00"",366,12.54,13.52,-73.81861,-33.9461,-73.07932,-35.558,-74.09552,-34.59012,-32.98739,1.450672,-39.70652,0.01358695,-40.15194,-0.05502717"
"""2018-06-21 03:30:00"",367,12.53,13.21,-75.54262,-35.76088,-74.76524,-37.31147,-75.79311,-36.25647,-32.63668,1.51606,-39.68916,0.008529717,-40.29609,-0.08839183"
"""2018-06-21 04:00:00"",368,12.52,12.81,-76.14197,-36.34756,-75.11231,-39.02891,-76.83932,-37.39315,-32.39531,1.561542,-39.68314,0.01049294,-40.43005,-0.1130431"
"""2018-06-21 04:30:00"",369,12.51,12.53,-76.16135,-36.36794,-75.29955,-38.487,-76.65758,-37.25064,-32.42336,1.556561,-39.68142,0.0008681514,-40.58734,-0.1545353"
"""2018-06-21 05:00:00"",370,12.5,11.91,-78.31369,-39.38815,-77.62953,-40.05759,-79.30838,-38.62157,-32.12796,1.612497,-39.67342,0.01472304,-40.61666,-0.16097"
"""2018-06-21 05:30:00"",371,12.5,11.61,-78.46104,-39.24062,-77.29707,-42.32766,-79.14249,-39.31432,-31.98296,1.637242,-39.66822,0.01464858,-40.6277,-0.1584539"
"""2018-06-21 06:00:00"",372,12.49,11.43,-77.88403,-38.30001,-77.05717,-40.72772,-78.61726,-38.78583,-32.09367,1.617358,-39.67293,0.01359156,-40.79367,-0.1987011"
"""2018-06-21 06:30:00"",373,12.49,11.2,-79.92149,-41.23954,-77.2589,-41.99459,-79.47969,-38.09426,-32.23559,1.588779,-39.67829,0.01483746,-40.7785,-0.1920941"
"""2018-06-21 07:00:00"",374,12.49,12.12,-73.09879,-22.5073,-70.1825,-35.07753,-71.05556,-30.44749,-33.85902,1.280363,-39.74293,-0.01461094,-40.98161,-0.2404197"
"""2018-06-21 07:30:00"",375,12.49,14.09,-59.97356,-5.156209,-63.11849,-27.1397,-66.18532,-25.06537,-34.99693,1.070408,-39.78765,-0.09580968,-42.04529,-0.4893995"
"""2018-06-21 08:00:00"",376,12.49,16.34,-50.41123,0.4005448,-55.60922,-18.16895,-59.17747,-18.36121,-36.31908,0.8427248,-39.84091,-0.2087179,-43.34198,-0.8004881"
"""2018-06-21 08:30:00"",377,12.51,19,-43.87049,5.185846,-49.5159,-9.94703,-53.39152,-12.40252,-37.48782,0.6417243,-39.87912,-0.2577591,-43.49112,-0.8405691"
"""2018-06-21 09:00:00"",378,12.51,21.84,-42.4642,2.541321,-47.14597,-3.445951,-48.27551,-9.111146,-38.14417,0.527135,-39.89703,-0.3115782,-42.90281,-0.7236732"
"""2018-06-21 09:30:00"",379,12.51,24.04,-38.90131,6.53782,-42.73249,0.5277407,-44.99688,-5.334056,-38.90391,0.3910736,-39.91904,-0.3001863,-41.82988,-0.4894998"
"""2018-06-21 10:00:00"",380,13.04,25.89,-33.24091,9.69116,-36.10875,10.44057,-37.31707,1.261681,-40.243,0.1345389,-39.95496,-0.2514611,-40.97809,-0.2857847"
"""2018-06-21 10:30:00"",381,13,27.88,-27.72799,15.32508,-29.63081,13.97571,-30.205,8.630368,-41.73,-0.1317043,-40.00373,-0.2415335,-40.6546,-0.1924272"
"""2018-06-21 11:00:00"",382,12.94,29.58,-23.30677,20.23945,-24.15157,16.92028,-25.39425,13.53118,-42.70253,-0.3092097,-40.03575,-0.2150057,-40.483,-0.1375422"
"""2018-06-21 11:30:00"",383,12.93,30.91,-18.68906,24.6536,-18.91737,23.09246,-19.98259,19.07315,-43.78027,-0.5050154,-40.07326,-0.178683,-40.37086,-0.1032357"
"""2018-06-21 12:00:00"",384,13.21,32.12,-14.36443,28.46391,-13.85764,28.35396,-14.80516,24.43514,-44.90794,-0.7245529,-40.11804,-0.1398364,-40.29773,-0.08219011"
"""2018-06-21 12:30:00"",385,13.25,33.1,-10.78675,33.26606,-10.1341,30.55539,-12.33455,28.14021,-45.69953,-0.883407,-40.15079,-0.1166419,-40.26612,-0.08154364"
"""2018-06-21 13:00:00"",386,13.29,34.19,-8.097526,34.86446,-7.457959,32.78307,-8.521244,31.12606,-46.33848,-1.005663,-40.17588,-0.09879873,-40.25048,-0.08096882"
"""2018-06-21 13:30:00"",387,13.36,35.52,-4.49927,39.81685,-3.458696,35.69456,-5.072326,35.22702,-47.21987,-1.180822,-40.2108,-0.0856341,-40.25498,-0.08107343"
"""2018-06-21 14:00:00"",388,13.13,36.65,0.1832745,44.01194,1.436216,41.2925,-0.5700432,40.19846,-48.29215,-1.399105,-40.25377,-0.06705122,-40.252,-0.08141125"
"""2018-06-21 14:30:00"",389,12.93,37.44,4.312124,46.52722,5.639729,46.06864,4.547085,44.88683,-49.30732,-1.606965,-40.29726,-0.05107041,-40.22539,-0.08141114"
"""2018-06-21 15:00:00"",390,12.85,38.12,9.758678,52.11666,11.15345,50.168,9.435144,50.3163,-50.47569,-1.84694,-40.34977,-0.04466305,-40.19916,-0.08141113"
"""2018-06-21 15:30:00"",391,12.76,38.9,15.25423,56.91573,16.6467,56.34129,15.06537,55.93503,-51.67221,-2.084615,-40.40211,-0.04752752,-40.16882,-0.08137345"
"""2018-06-21 16:00:00"",392,12.74,39.62,19.63117,61.09789,21.06371,61.13762,19.7424,60.43236,-52.61394,-2.259913,-40.44196,-0.05088196,-40.13987,-0.08107192"
"""2018-06-21 16:30:00"",393,12.73,40.07,22.85679,64.46304,24.69016,63.0449,22.91479,64.091,-53.25565,-2.385158,-40.46913,-0.0577793,-40.10685,-0.07930048"
"""2018-06-21 17:00:00"",394,12.72,40.3,22.17644,63.60437,23.73188,62.7577,22.56733,63.2569,-53.16508,-2.375886,-40.46924,-0.06215137,-40.09117,-0.07809439"
"""2018-06-21 17:30:00"",395,12.71,40.03,21.16427,62.59556,22.60136,61.41905,21.33447,61.78883,-52.87864,-2.328773,-40.46223,-0.06852105,-40.07184,-0.07982814"
"""2018-06-21 18:00:00"",396,12.7,39.85,15.67327,56.8264,16.96937,56.09717,15.66434,56.05116,-51.61929,-2.131615,-40.42077,-0.06188754,-40.06788,-0.07590835"
"""2018-06-21 18:30:00"",397,12.7,39.13,7.364399,47.78777,8.573356,47.35946,7.60901,47.74699,-49.87807,-1.73858,-40.33461,-0.0464345,-40.08047,-0.08054426"
"""2018-06-21 19:00:00"",398,12.71,38.03,4.137541,44.40152,5.403447,44.27684,5.071094,44.67851,-49.22381,-1.603649,-40.30936,-0.04063019,-40.08785,-0.06870949"
"""2018-06-21 19:30:00"",399,12.69,37.1,0.3345854,39.89677,1.687103,40.26742,1.448222,40.71258,-48.37555,-1.417006,-40.26881,-0.03184834,-40.08544,-0.06313132"
"""2018-06-21 20:00:00"",400,12.67,35.36,-5.705669,33.87589,-4.561503,34.11458,-5.079293,34.41331,-47.02442,-1.13659,-40.20876,-0.02841852,-40.07365,-0.0554425"
"""2018-06-21 20:30:00"",401,12.66,32.7,-12.4163,27.19189,-11.4679,27.29396,-12.3173,27.61807,-45.56981,-0.8473135,-40.14997,-0.02713826,-40.05247,-0.04108394"
"""2018-06-21 21:00:00"",402,12.66,29.65,-18.71363,21.01409,-17.72431,20.90468,-18.91039,21.69654,-44.30557,-0.6008956,-40.10096,-0.02714389,-40.02978,-0.02763399"
"""2018-06-21 21:30:00"",403,12.65,27.31,-22.44225,17.4892,-21.6129,16.86985,-22.79193,17.71911,-43.50877,-0.4559459,-40.07489,-0.02062688,-40.01738,-0.02715117"
"""2018-06-21 22:00:00"",404,12.64,25.43,-27.2992,12.5505,-26.58291,12.04176,-27.72388,12.67598,-42.52859,-0.284713,-40.04299,-0.01372841,-40.01188,-0.02164861"
"""2018-06-21 22:30:00"",405,12.63,23.81,-32.49458,7.551775,-31.54123,6.203244,-32.99009,7.361498,-41.47167,-0.0914987,-40.00611,-0.001320054,-40.00015,-0.01357772"
"""2018-06-21 23:00:00"",406,12.62,22.67,-35.29056,4.378594,-34.07279,3.865885,-35.4266,5.23588,-41.04424,-0.01459599,-39.99147,-0.004639078,-40.00645,-0.01357775"
"""2018-06-21 23:30:00"",407,12.61,21.84,-38.12811,-0.1134169,-36.73552,1.812108,-37.69323,3.094845,-40.61303,0.05975454,-39.9791,-0.0124487,-40.01297,-0.01358034"
"""2018-06-22 00:00:00"",408,12.6,21.12,-40.05037,-1.805409,-38.82002,-0.1974012,-39.90459,0.8915437,-40.17015,0.1337841,-39.95918,-0.00584779,-40.01173,-0.01358211"
"""2018-06-22 00:30:00"",409,12.59,20.34,-43.89058,-4.668547,-42.96257,-4.791166,-44.36479,-3.923558,-39.192,0.3259004,-39.93782,0.002980568,-40.00023,-0.01358232"
"""2018-06-22 01:00:00"",410,12.58,19.63,-48.11695,-8.358195,-47.3382,-9.54499,-48.5774,-8.420071,-38.28813,0.4923598,-39.90855,0.01358234,-40,-0.01358234"
"""2018-06-22 01:30:00"",411,12.57,18.95,-51.16427,-11.12262,-50.37026,-12.75201,-51.56974,-11.65021,-37.6409,0.608187,-39.88715,0.0139219,-40,-0.01358234"
"""2018-06-22 02:00:00"",412,12.56,18.3,-54.61237,-14.70013,-53.75012,-16.33333,-55.02229,-15.18057,-36.93895,0.7318995,-39.86376,0.0264101,-40,-0.01358234"
"""2018-06-22 02:30:00"",413,12.55,17.87,-56.92043,-16.86825,-56.14646,-18.3319,-57.22799,-17.42471,-36.49745,0.8100357,-39.84516,0.02690058,-40.00003,-0.01358234"
"""2018-06-22 03:00:00"",414,12.54,17.41,-60.18327,-20.09472,-59.40862,-21.51311,-60.41458,-20.71837,-35.86373,0.9176616,-39.81907,0.02286574,-40.00985,-0.01358378"
"""2018-06-22 03:30:00"",415,12.53,16.96,-62.39019,-22.40525,-61.67242,-23.66718,-62.64088,-22.93252,-35.44672,0.9866499,-39.80229,0.01415162,-40.00498,-0.02309559"
"""2018-06-22 04:00:00"",416,12.52,16.46,-65.6748,-25.88381,-64.86906,-27.14882,-66.02274,-26.23635,-34.76531,1.11306,-39.7768,0.02634327,-40.01359,-0.02717357"
"""2018-06-22 04:30:00"",417,12.51,16,-66.32727,-27.1563,-65.37392,-27.97148,-67.22061,-26.41426,-34.72389,1.1213,-39.77487,0.02456972,-40.02174,-0.02717388"
"""2018-06-22 05:00:00"",418,12.5,15.48,-67.99554,-29.2138,-66.76992,-29.47339,-68.31159,-27.62179,-34.46826,1.169686,-39.76543,0.01660628,-40.02717,-0.02717391"
"""2018-06-22 05:30:00"",419,12.5,15.29,-67.36061,-28.49626,-65.77735,-30.59642,-67.75679,-27.306,-34.53521,1.155306,-39.76932,0.0220788,-40.03019,-0.02717391"
"""2018-06-22 06:00:00"",420,12.5,15.21,-67.02155,-27.84318,-65.7504,-30.75452,-68.02932,-27.15809,-34.56676,1.149419,-39.77049,0.01977657,-40.03332,-0.02717391"
"""2018-06-22 06:30:00"",421,12.5,15.41,-64.82691,-25.11462,-62.64315,-27.37775,-64.82796,-24.27777,-35.17304,1.033288,-39.79491,0.01090731,-40.05752,-0.02819293"
"""2018-06-22 07:00:00"",422,12.49,16.04,-57.62922,-6.846013,-51.3776,-22.8294,-55.35443,-12.02796,-37.57269,0.6118281,-39.88598,-0.009133453,-40.08273,-0.03400513"
"""2018-06-22 07:30:00"",423,12.49,18.1,-42.25257,7.536868,-42.99107,-10.48606,-44.43181,-2.230521,-39.53639,0.2601863,-39.94716,-0.04196778,-40.18836,-0.06582005"
"""2018-06-22 08:00:00"",424,12.5,20.5,-39.57313,3.018868,-42.29565,-0.3854897,-42.64679,-3.944593,-39.18864,0.3338193,-39.93899,-0.1015751,-40.64578,-0.1787365"
"""2018-06-22 08:30:00"",425,12.52,23.61,-31.98687,10.52999,-35.12378,5.968811,-35.10257,3.311,-40.65857,0.06244372,-39.97559,-0.1506114,-40.92838,-0.250592"
"""2018-06-22 09:00:00"",426,12.52,27.03,-28.35769,14.08269,-29.85987,12.52227,-30.46187,10.63812,-42.12922,-0.2028877,-40.01991,-0.2061705,-40.84536,-0.232877"
"""2018-06-22 09:30:00"",427,12.52,29.99,-21.24008,22.02219,-22.84439,19.33963,-24.69643,15.61302,-43.1109,-0.3770806,-40.04929,-0.1975172,-40.56419,-0.1447909"
"""2018-06-22 10:00:00"",428,12.95,32.26,-14.7989,30.08644,-16.11324,25.99383,-19.43901,20.84176,-44.14666,-0.5707462,-40.08295,-0.1533882,-40.40598,-0.1025226"
"""2018-06-22 10:30:00"",429,12.89,34.23,-8.125622,34.17439,-8.030136,33.40271,-9.214768,29.91306,-46.0829,-0.9532759,-40.16252,-0.1258806,-40.32912,-0.08659697"
"""2018-06-22 11:00:00"",430,12.89,35.71,-2.673299,39.93533,-1.849343,38.16293,-3.93367,36.33489,-47.4655,-1.229229,-40.21895,-0.08405488,-40.27067,-0.08149154"
"""2018-06-22 11:30:00"",431,12.9,36.85,0.2740619,43.20853,1.221149,40.90183,-1.167601,39.35614,-48.11337,-1.357349,-40.24469,-0.05627197,-40.23523,-0.07888628"
"""2018-06-22 12:00:00"",432,13.14,37.31,4.139512,48.08535,5.197254,44.75706,3.251942,44.02787,-49.12223,-1.562793,-40.28946,-0.04978896,-40.18935,-0.07715215"
"""2018-06-22 12:30:00"",433,13.16,37.74,6.94615,50.98598,8.140255,47.50076,6.264218,47.09574,-49.78125,-1.697611,-40.32112,-0.04779135,-40.15728,-0.06784262"
"""2018-06-22 13:00:00"",434,13.18,38.42,9.837489,53.56533,11.0109,50.38829,9.105769,49.92791,-50.38704,-1.817202,-40.34698,-0.04907283,-40.14816,-0.07078247"
"""2018-06-22 13:30:00"",435,13.21,39.08,14.68371,57.37367,15.88958,55.25302,14.10909,55.0109,-51.47226,-2.039311,-40.39529,-0.05272879,-40.12984,-0.06919947"
"""2018-06-22 14:00:00"",436,12.99,39.98,15.09993,57.34111,16.33726,56.32381,14.72936,55.43748,-51.55725,-2.050581,-40.39917,-0.05287955,-40.12211,-0.07975277"
"""2018-06-22 14:30:00"",437,12.87,40.72,15.12281,57.71718,16.3315,56.18337,14.80131,55.46179,-51.55748,-2.049186,-40.39718,-0.04948742,-40.12159,-0.07956431"
"""2018-06-22 15:00:00"",438,12.81,41.57,16.82592,59.39881,18.04505,57.96857,16.51938,57.24707,-51.89628,-2.152194,-40.41885,-0.04914821,-40.11737,-0.08144882"
"""2018-06-22 15:30:00"",439,12.75,42.55,18.53947,61.64711,19.8693,59.08278,18.36953,59.04475,-52.29771,-2.181103,-40.42213,-0.04194935,-40.12144,-0.09565809"
"""2018-06-22 16:00:00"",440,12.72,43.45,22.01995,64.83614,23.35686,62.41728,21.8263,62.47038,-53.01161,-2.309174,-40.44783,-0.04081864,-40.11793,-0.106136"
"""2018-06-22 16:30:00"",441,12.71,43.97,21.63475,63.65925,22.88087,62.04226,21.65699,61.97947,-52.90419,-2.286673,-40.44339,-0.03697423,-40.10824,-0.1008217"
"""2018-06-22 17:00:00"",442,12.69,43.61,20.40737,62.82098,21.64561,60.73968,20.51068,60.74767,-52.64092,-2.239786,-40.43578,-0.04081864,-40.09023,-0.1048545"
"""2018-06-22 17:30:00"",443,12.69,43.2,18.85049,60.64161,19.96895,59.04294,18.91419,59.06657,-52.29036,-2.174808,-40.42179,-0.04748983,-40.08208,-0.09682649"
"""2018-06-22 18:00:00"",444,12.69,42.9,15.24047,56.4985,16.33881,55.77929,15.48754,55.40522,-51.51975,-2.02465,-40.39107,-0.03976331,-40.08393,-0.09497966"
"""2018-06-22 18:30:00"",445,12.69,42.55,14.17972,54.30145,15.31887,55.12028,15.10856,54.57407,-51.34373,-1.990012,-40.38444,-0.03806724,-40.09497,-0.09497966"
